atp,location,tournament,date,series,court,surface,round,best of,winner,loser,wrank,lrank,wpts,lpts,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,comment,b365w,b365l,psw,psl,maxw,maxl,avgw,avgl,wta,tier,pinnacle_prob_w,pinnacle_prob_l,offer_odds_w,offer_odds_l,offer_source,market_prob_w,market_prob_l,value_edge_w,value_edge_l
20.0,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Thiem D.,Ofner S.,111.0,122.0,510.0,488.0,3.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.62,2.3,1.56,2.57,1.63,2.63,1.55,2.42,,,0.6222760290556901,0.37772397094431,1.63,2.63,max,0.6134969325153374,0.3802281368821293,0.014309927360774743,-0.0065859564164647555
20.0,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Rodionov J.,Ramos-Vinolas A.,120.0,52.0,490.0,880.0,3.0,6.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,3.5,1.3,3.22,1.39,3.53,1.4,3.11,1.36,,,0.3015184381778741,0.6984815618221258,3.53,1.4,max,0.28328611898017,0.7142857142857143,0.06436008676789551,-0.022125813449023868
20.0,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Sousa J.,Zeppieri G.,147.0,121.0,390.0,489.0,6.0,4.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.42,1.63,2.5,1.63,2.39,1.56,,,0.4024691358024692,0.5975308641975309,2.5,1.63,max,0.4,0.6134969325153374,0.006172839506172867,-0.026024691358024765
20.0,Estoril,Estoril Open,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Halys Q.,Borges N.,80.0,65.0,691.0,783.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.46,1.61,2.6,1.61,2.41,1.55,,,0.3955773955773956,0.6044226044226043,2.6,1.61,max,0.3846153846153846,0.6211180124223602,0.028501228501228493,-0.026879606879607
20.0,Estoril,Estoril Open,2023-04-05,ATP250,Outdoor,Clay,2nd Round,3,Cecchinato M.,Fognini F.,96.0,97.0,605.0,593.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.38,1.57,2.67,1.54,2.67,1.63,2.47,1.53,,,0.3657957244655582,0.6342042755344418,2.67,1.63,max,0.37453183520599254,0.6134969325153374,-0.02332541567695967,0.03375296912114001
20.0,Estoril,Estoril Open,2023-04-05,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Cachin P.,32.0,67.0,1170.0,773.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.41,3.15,1.42,3.5,1.37,3.03,,,0.6907894736842106,0.3092105263157895,1.42,3.5,max,0.7042253521126761,0.2857142857142857,-0.019078947368420973,0.08223684210526327
20.0,Estoril,Estoril Open,2023-04-05,ATP250,Outdoor,Clay,2nd Round,3,Ruud C.,Sousa J.,5.0,147.0,5005.0,390.0,4.0,6.0,6.0,2.0,6.0,2.0,,,,,2.0,1.0,Completed,1.11,6.5,1.12,7.69,1.13,7.69,1.11,6.55,,,0.8728717366628831,0.1271282633371169,1.13,7.69,max,0.8849557522123894,0.13003901170351104,-0.01365493757094216,-0.022383654937570885
20.0,Estoril,Estoril Open,2023-04-05,ATP250,Outdoor,Clay,2nd Round,3,Davidovich Fokina A.,Van Assche L.,24.0,91.0,1580.0,640.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.38,3.35,1.44,3.35,1.38,2.98,,,0.7082452431289641,0.2917547568710359,1.44,3.35,max,0.6944444444444444,0.29850746268656714,0.019873150105708337,-0.022621564482029677
20.0,Estoril,Estoril Open,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Kecmanovic M.,Rodionov J.,40.0,120.0,985.0,490.0,6.0,0.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.36,3.46,1.4,3.5,1.33,3.25,,,0.7178423236514522,0.2821576763485477,1.4,3.5,max,0.7142857142857143,0.2857142857142857,0.004979253112032955,-0.012448132780082943
20.0,Estoril,Estoril Open,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Thiem D.,Shelton B.,111.0,39.0,510.0,999.0,6.0,2.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.74,2.22,1.77,2.25,1.68,2.17,,,0.5606060606060607,0.43939393939393945,1.77,2.25,max,0.5649717514124294,0.4444444444444444,-0.007727272727272583,-0.011363636363636243
20.0,Estoril,Estoril Open,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Zapata Miralles B.,Hurkacz H.,43.0,12.0,952.0,2750.0,6.0,7.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,3.0,1.4,3.08,1.43,3.15,1.46,2.9,1.4,,,0.31707317073170727,0.6829268292682927,3.15,1.46,max,0.31746031746031744,0.684931506849315,-0.0012195121951221743,-0.0029268292682926855
20.0,Estoril,Estoril Open,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Halys Q.,Bautista Agut R.,80.0,28.0,691.0,1395.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.33,1.68,2.38,1.68,2.26,1.63,,,0.4189526184538654,0.5810473815461347,2.38,1.68,max,0.42016806722689076,0.5952380952380952,-0.002892768079800434,-0.023840399002493795
20.0,Estoril,Estoril Open,2023-04-07,ATP250,Outdoor,Clay,Quarterfinals,3,Cecchinato M.,Davidovich Fokina A.,96.0,24.0,605.0,1580.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.33,1.22,4.67,1.23,4.67,1.26,4.23,1.22,,,0.20847457627118643,0.7915254237288135,4.67,1.26,max,0.21413276231263384,0.7936507936507936,-0.026423728813559366,-0.0026779661016950174
20.0,Estoril,Estoril Open,2023-04-07,ATP250,Outdoor,Clay,Quarterfinals,3,Kecmanovic M.,Zapata Miralles B.,40.0,43.0,985.0,952.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.62,2.3,1.71,2.28,1.71,2.36,1.65,2.21,,,0.5714285714285714,0.4285714285714286,1.71,2.36,max,0.5847953216374269,0.42372881355932207,-0.02285714285714291,0.011428571428571344
20.0,Estoril,Estoril Open,2023-04-07,ATP250,Outdoor,Clay,Quarterfinals,3,Halys Q.,Thiem D.,80.0,111.0,691.0,510.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.14,1.79,2.22,1.79,2.08,1.74,,,0.455470737913486,0.544529262086514,2.22,1.79,max,0.4504504504504504,0.5586592178770949,0.011145038167938992,-0.025292620865139948
20.0,Estoril,Estoril Open,2023-04-07,ATP250,Outdoor,Clay,Quarterfinals,3,Ruud C.,Baez S.,5.0,32.0,5005.0,1170.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.44,3.02,1.45,3.15,1.43,2.8,,,0.6771300448430493,0.32286995515695066,1.45,3.15,max,0.6896551724137931,0.31746031746031744,-0.018161434977578605,0.01704035874439458
20.0,Estoril,Estoril Open,2023-04-08,ATP250,Outdoor,Clay,Semifinals,3,Kecmanovic M.,Cecchinato M.,40.0,96.0,985.0,605.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.3,3.5,1.37,3.4,1.37,3.53,1.33,3.3,,,0.7127882599580713,0.28721174004192873,1.37,3.53,max,0.7299270072992701,0.28328611898017,-0.02348008385744227,0.013857442348008453
20.0,Estoril,Estoril Open,2023-04-08,ATP250,Outdoor,Clay,Semifinals,3,Ruud C.,Halys Q.,5.0,80.0,5005.0,691.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.22,4.33,1.28,4.11,1.3,4.34,1.25,3.86,,,0.7625231910946197,0.23747680890538034,1.3,4.34,max,0.7692307692307692,0.2304147465437788,-0.008719851576994286,0.030649350649350593
20.0,Estoril,Estoril Open,2023-04-09,ATP250,Outdoor,Clay,The Final,3,Ruud C.,Kecmanovic M.,5.0,40.0,5005.0,985.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.43,3.05,1.47,3.12,1.42,2.82,,,0.6808035714285714,0.31919642857142855,1.47,3.12,max,0.6802721088435374,0.3205128205128205,0.0007812499999999556,-0.004107142857142865
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Galan D.E.,Zhang Zh.,94.0,93.0,621.0,625.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.2,1.74,2.22,1.8,2.09,1.72,,,0.4416243654822335,0.5583756345177665,2.22,1.8,max,0.4504504504504504,0.5555555555555556,-0.019593908629441548,0.005076142131979822
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Kudla D.,Vukic A.,137.0,151.0,424.0,381.0,6.0,4.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.2,1.36,3.21,1.39,3.21,1.4,3.04,1.36,,,0.30217391304347824,0.6978260869565218,3.21,1.4,max,0.3115264797507788,0.7142857142857143,-0.03002173913043482,-0.0230434782608695
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Brouwer G.,Kovacevic A.,123.0,101.0,477.0,568.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.8,2.11,1.91,2.11,1.77,2.02,,,0.5396419437340153,0.46035805626598464,1.91,2.11,max,0.5235602094240838,0.47393364928909953,0.030716112531969264,-0.028644501278772494
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Kubler J.,Verdasco F.,71.0,232.0,733.0,242.0,7.0,6.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.24,4.44,1.26,4.44,1.22,4.1,,,0.7816901408450704,0.21830985915492954,1.26,4.44,max,0.7936507936507936,0.2252252252252252,-0.015070422535211292,-0.030704225352112813
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Johnson S.,Bagnis F.,152.0,113.0,381.0,505.0,7.0,6.0,1.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.63,1.5,2.72,1.51,2.72,1.57,2.55,1.5,,,0.3569739952718676,0.6430260047281324,2.72,1.57,max,0.3676470588235294,0.6369426751592356,-0.02903073286052016,0.009550827423167929
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Hanfmann Y.,Watanuki Y.,134.0,107.0,432.0,515.0,6.0,4.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.44,2.75,1.44,3.0,1.46,3.0,1.41,2.86,,,0.6756756756756758,0.32432432432432434,1.46,3.0,max,0.684931506849315,0.3333333333333333,-0.013513513513513375,-0.027027027027026973
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Wolf J.J.,Thompson J.,54.0,84.0,875.0,668.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.78,2.13,1.78,2.18,1.72,2.09,,,0.5447570332480818,0.4552429667519181,1.78,2.18,max,0.5617977528089888,0.4587155963302752,-0.030332480818414442,-0.007570332480818398
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Garin C.,Dellien H.,74.0,112.0,723.0,506.0,6.0,3.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.6,2.48,1.67,2.65,1.55,2.4,,,0.6078431372549019,0.39215686274509803,1.67,2.65,max,0.5988023952095809,0.37735849056603776,0.015098039215686088,0.039215686274509665
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Etcheverry T.,Cerundolo J.M.,73.0,119.0,729.0,492.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.48,2.82,1.5,2.91,1.44,2.71,,,0.655813953488372,0.34418604651162793,1.5,2.91,max,0.6666666666666666,0.3436426116838488,-0.016279069767441978,0.0015813953488372778
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Giron M.,Gomez E.,69.0,99.0,746.0,577.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.39,3.23,1.39,3.4,1.34,3.16,,,0.6991341991341992,0.3008658008658009,1.39,3.4,max,0.7194244604316548,0.29411764705882354,-0.02820346320346323,0.022943722943723044
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-05,ATP250,Outdoor,Clay,1st Round,3,Machac T.,Sock J.,138.0,166.0,420.0,359.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.45,2.95,1.45,3.11,1.4,2.88,,,0.6704545454545455,0.32954545454545453,1.45,3.11,max,0.6896551724137931,0.3215434083601286,-0.027840909090908972,0.02488636363636365
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-07,ATP250,Outdoor,Clay,1st Round,3,Purcell M.,Altmaier D.,86.0,108.0,658.0,515.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.3,3.56,1.34,3.56,1.34,3.42,1.31,,,0.2734693877551021,0.7265306122448979,3.56,1.34,max,0.2808988764044944,0.7462686567164178,-0.026448979591836563,-0.026448979591836785
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Brouwer G.,Isner J.,123.0,46.0,477.0,915.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.65,1.55,2.65,1.59,2.44,1.54,,,0.36904761904761907,0.6309523809523809,2.65,1.59,max,0.37735849056603776,0.6289308176100629,-0.022023809523809446,0.003214285714285836
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Wolf J.J.,Kudla D.,54.0,137.0,875.0,424.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.42,3.11,1.42,3.2,1.39,2.92,,,0.6865342163355409,0.31346578366445915,1.42,3.2,max,0.7042253521126761,0.3125,-0.025121412803531973,0.003090507726269287
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Kubler J.,Galan D.E.,71.0,94.0,733.0,621.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.83,2.08,1.85,2.1,1.79,1.99,,,0.5319693094629157,0.46803069053708446,1.85,2.1,max,0.5405405405405405,0.47619047619047616,-0.015856777493606034,-0.017135549872122624
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Tiafoe F.,Johnson S.,15.0,152.0,2665.0,381.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.17,5.0,1.21,5.05,1.22,5.07,1.18,4.65,,,0.8067092651757188,0.19329073482428114,1.22,5.07,max,0.819672131147541,0.1972386587771203,-0.01581469648562306,-0.020015974440894535
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Garin C.,Bergs Z.,74.0,167.0,723.0,359.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.86,1.3,5.16,1.2,4.39,,,0.799342105263158,0.2006578947368421,1.3,5.16,max,0.7692307692307692,0.19379844961240308,0.0391447368421054,0.03539473684210526
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Etcheverry T.,Purcell M.,73.0,86.0,729.0,658.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.32,3.82,1.36,3.82,1.3,3.46,,,0.7431906614785992,0.2568093385214008,1.36,3.82,max,0.7352941176470588,0.2617801047120419,0.010739299610895037,-0.018988326848248915
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Hanfmann Y.,Paul T.,134.0,18.0,432.0,2090.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.87,1.48,2.87,1.53,2.69,1.45,,,0.3402298850574712,0.6597701149425287,2.87,1.53,max,0.3484320557491289,0.6535947712418301,-0.023540229885057662,0.009448275862068867
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,2nd Round,3,Machac T.,Giron M.,138.0,69.0,420.0,746.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.65,2.39,1.72,2.4,1.63,2.24,,,0.5915841584158417,0.40841584158415845,1.72,2.4,max,0.5813953488372093,0.4166666666666667,0.01752475247524754,-0.01980198019801982
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,Quarterfinals,3,Tiafoe F.,Kubler J.,15.0,71.0,2665.0,733.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.35,3.45,1.44,3.54,1.38,3.01,,,0.71875,0.28125000000000006,1.44,3.54,max,0.6944444444444444,0.2824858757062147,0.03499999999999992,-0.004374999999999796
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,Quarterfinals,3,Brouwer G.,Wolf J.J.,123.0,54.0,477.0,875.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.63,1.5,2.67,1.53,2.75,1.53,2.58,1.49,,,0.3642857142857143,0.6357142857142858,2.75,1.53,max,0.36363636363636365,0.6535947712418301,0.0017857142857145014,-0.027357142857142747
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-08,ATP250,Outdoor,Clay,Quarterfinals,3,Etcheverry T.,Garin C.,73.0,74.0,729.0,723.0,6.0,1.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,2.2,1.67,2.14,1.78,2.2,1.8,2.09,1.72,,,0.4540816326530612,0.5459183673469388,2.2,1.8,max,0.45454545454545453,0.5555555555555556,-0.0010204081632653184,-0.01734693877551019
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-09,ATP250,Outdoor,Clay,Quarterfinals,3,Hanfmann Y.,Machac T.,134.0,138.0,432.0,420.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.91,1.98,1.91,2.0,1.84,1.94,,,0.5089974293059126,0.4910025706940874,1.91,2.0,max,0.5235602094240838,0.5,-0.027814910025706907,-0.01799485861182515
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-09,ATP250,Outdoor,Clay,Semifinals,3,Tiafoe F.,Brouwer G.,15.0,123.0,2665.0,477.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.3,3.92,1.3,3.92,1.28,3.67,,,0.7509578544061303,0.24904214559386978,1.3,3.92,max,0.7692307692307692,0.25510204081632654,-0.023754789272030563,-0.023754789272030452
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-09,ATP250,Outdoor,Clay,Semifinals,3,Etcheverry T.,Hanfmann Y.,73.0,134.0,729.0,432.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.87,2.04,1.91,2.04,1.82,1.96,,,0.5217391304347826,0.4782608695652174,1.91,2.04,max,0.5235602094240838,0.49019607843137253,-0.003478260869565264,-0.024347826086956514
21.0,Houston,U.S. Men's Clay Court Championships,2023-04-09,ATP250,Outdoor,Clay,The Final,3,Tiafoe F.,Etcheverry T.,15.0,73.0,2665.0,729.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.43,3.03,1.43,3.23,1.39,2.93,,,0.6793721973094171,0.32062780269058294,1.43,3.23,max,0.6993006993006994,0.30959752321981426,-0.02849775784753361,0.035627802690582966
22.0,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Gaston H.,Struff J.L.,104.0,100.0,535.0,574.0,3.0,6.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,2.5,1.53,2.79,1.49,2.79,1.53,2.66,1.46,,,0.34813084112149534,0.6518691588785047,2.79,1.53,max,0.35842293906810035,0.6535947712418301,-0.02871495327102802,-0.0026401869158877433
22.0,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Passaro F.,Karatsev A.,115.0,124.0,497.0,475.0,7.0,5.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.73,2.21,1.74,2.21,1.8,2.09,1.72,,,0.44050632911392407,0.5594936708860759,2.21,1.8,max,0.45248868778280543,0.5555555555555556,-0.026481012658227776,0.007088607594936791
22.0,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Munar J.,Benchetrit E.,83.0,445.0,675.0,98.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.1,7.0,1.16,6.05,1.16,7.0,1.12,5.92,,,0.8391123439667129,0.16088765603328709,1.16,7.0,max,0.8620689655172414,0.14285714285714285,-0.02662968099861318,0.12621359223300965
22.0,Marrakech,Grand Prix Hassan II,2023-04-03,ATP250,Outdoor,Clay,1st Round,3,Popyrin A.,Lalami Laaroussi Y.,95.0,937.0,611.0,13.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.04,17.65,1.04,17.65,1.03,13.0,,,0.9443552701979667,0.05564472980203318,1.04,17.65,max,0.9615384615384615,0.056657223796034,-0.017870518994114626,-0.017870518994114404
22.0,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Vavassori A.,Jarry N.,201.0,59.0,293.0,859.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.2,1.36,3.37,1.36,3.37,1.42,2.98,1.38,,,0.2875264270613108,0.7124735729386893,3.37,1.42,max,0.29673590504451036,0.7042253521126761,-0.031035940803382456,0.011712473572938809
22.0,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Cressy M.,82.0,38.0,675.0,1016.0,6.0,7.0,6.0,3.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.5,1.52,2.69,1.59,2.71,1.52,2.5,,,0.6389548693586697,0.36104513064133015,1.59,2.71,max,0.6289308176100629,0.36900369003690037,0.015938242280284953,-0.02156769596199526
22.0,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Kotov P.,Martinez P.,114.0,125.0,502.0,471.0,6.0,2.0,1.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,2.01,1.88,2.05,1.89,1.95,1.83,,,0.4832904884318767,0.5167095115681234,2.05,1.89,max,0.48780487804878053,0.5291005291005292,-0.009254498714652781,-0.023419023136246886
22.0,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Kuzmanov D.,Grenier H.,207.0,129.0,283.0,464.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.6,2.45,1.6,2.5,1.54,2.44,,,0.6049382716049383,0.3950617283950617,1.6,2.5,max,0.625,0.4,-0.032098765432098664,-0.012345679012345734
22.0,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Ymer E.,Moundir A.,157.0,720.0,376.0,33.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.13,6.0,1.13,6.88,1.14,6.88,1.12,6.07,,,0.8589263420724095,0.1410736579275905,1.14,6.88,max,0.8771929824561404,0.14534883720930233,-0.020823970037453288,-0.029413233458177368
22.0,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,O Connell C.,Bonadio R.,87.0,181.0,657.0,325.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.78,2.15,1.8,2.15,1.73,2.08,,,0.5470737913486006,0.4529262086513995,1.8,2.15,max,0.5555555555555556,0.46511627906976744,-0.015267175572518998,-0.026208651399491134
22.0,Marrakech,Grand Prix Hassan II,2023-04-04,ATP250,Outdoor,Clay,1st Round,3,Muller A.,Gasquet R.,126.0,42.0,471.0,975.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.18,1.76,2.25,1.77,2.15,1.68,,,0.44670050761421315,0.5532994923857868,2.25,1.77,max,0.4444444444444444,0.5649717514124294,0.0050761421319796,-0.020659898477157324
22.0,Marrakech,Grand Prix Hassan II,2023-04-05,ATP250,Outdoor,Clay,1st Round,3,Bonzi B.,Vatutin A.,50.0,295.0,889.0,176.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.36,3.2,1.39,3.16,1.4,3.67,1.35,3.13,,,0.6945054945054945,0.3054945054945054,1.4,3.67,max,0.7142857142857143,0.2724795640326976,-0.027692307692307794,0.1211648351648349
22.0,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Griekspoor T.,Ymer E.,35.0,157.0,1059.0,376.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.25,4.0,1.27,4.1,1.27,4.1,1.25,3.85,,,0.7635009310986964,0.23649906890130357,1.27,4.1,max,0.7874015748031495,0.24390243902439027,-0.03035381750465549,-0.03035381750465549
22.0,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,O Connell C.,Van De Zandschulp B.,87.0,31.0,657.0,1250.0,6.0,7.0,6.0,4.0,6.0,0.0,,,,,2.0,1.0,Completed,2.63,1.5,2.65,1.53,2.8,1.53,2.6,1.48,,,0.3660287081339713,0.6339712918660287,2.8,1.53,max,0.35714285714285715,0.6535947712418301,0.024880382775119614,-0.030023923444976064
22.0,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Kuzmanov D.,Carballes Baena R.,207.0,82.0,283.0,675.0,0.0,2.0,,,,,,,,,0.0,0.0,Retired,3.0,1.4,3.01,1.43,3.43,1.46,3.06,1.36,,,0.32207207207207206,0.677927927927928,3.43,1.46,max,0.29154518950437314,0.684931506849315,0.10470720720720728,-0.010225225225225176
22.0,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Vavassori A.,Munar J.,201.0,83.0,293.0,675.0,6.0,7.0,7.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.63,1.5,2.59,1.56,2.75,1.58,2.52,1.51,,,0.3759036144578313,0.6240963855421686,2.75,1.58,max,0.36363636363636365,0.6329113924050632,0.033734939759036076,-0.01392771084337352
22.0,Marrakech,Grand Prix Hassan II,2023-04-06,ATP250,Outdoor,Clay,2nd Round,3,Evans D.,Popyrin A.,30.0,95.0,1345.0,611.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.29,1.68,2.31,1.75,2.2,1.65,,,0.4231738035264484,0.5768261964735516,2.31,1.75,max,0.4329004329004329,0.5714285714285714,-0.022468513853904137,0.009445843828715272
